;angiodysplasia;erosion;stenosis;lymphangiectasia;lymph follicle;SMT;polyp-like;bleeding;diverticulum;erythema;foreign body;vein
2421;-1;11408;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2422;-1;11409;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2423;-1;11410;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2424;-1;11411;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2425;-1;11412;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2426;-1;11413;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2427;-1;11414;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2428;-1;11415;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2429;-1;11416;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2430;-1;11417;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2431;-1;11418;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2432;-1;11419;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2433;-1;11420;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2434;-1;11421;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2435;-1;11422;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2436;-1;11423;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2437;-1;11424;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2438;-1;11425;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2439;-1;11426;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2440;-1;11427;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2441;-1;11428;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2442;-1;11429;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2443;-1;11430;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2444;-1;11431;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2445;-1;11432;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2446;-1;11433;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2447;-1;11434;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2448;-1;11435;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2449;-1;11436;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2450;-1;11437;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2451;-1;11438;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2452;-1;11439;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2453;-1;11440;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2454;-1;11441;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2455;-1;11442;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2456;-1;11443;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2457;-1;11444;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2458;-1;11445;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2459;-1;11446;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2460;-1;11447;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2461;-1;11448;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2462;-1;11449;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2463;-1;11450;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2464;-1;11451;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2465;-1;11452;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2466;-1;11454;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2467;-1;11455;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2468;-1;11456;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2469;-1;11457;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2470;-1;11458;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2471;-1;11459;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2472;-1;11460;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2473;-1;11461;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2474;-1;11462;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2475;-1;11463;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2476;-1;11464;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2477;-1;11465;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2478;-1;11466;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2479;-1;11467;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2480;-1;11468;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2481;-1;11469;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2482;-1;11470;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2483;-1;11471;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2484;-1;11472;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2485;-1;11473;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2486;-1;11474;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2487;-1;11475;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2488;-1;11476;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2489;-1;11477;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2490;-1;11478;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2491;-1;11479;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2492;-1;11480;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2493;-1;11481;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2494;-1;11482;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2495;-1;11483;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2496;-1;11484;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2497;-1;11485;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2498;-1;11486;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2499;-1;11498;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2500;-1;11499;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2501;-1;11500;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2502;-1;11501;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2503;-1;11502;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2504;-1;11503;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2505;-1;11504;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2506;-1;11505;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2507;-1;11508;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2508;-1;11509;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2509;-1;11510;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2510;-1;11511;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2511;-1;11512;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2512;-1;11513;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2513;-1;11514;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2514;-1;11515;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2515;-1;11516;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2516;-1;11527;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2517;-1;11528;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2518;-1;11529;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2519;-1;11540;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2520;-1;11541;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2521;-1;11543;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2522;-1;11544;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2523;-1;11545;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2524;-1;11546;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2525;-1;11547;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2526;-1;11548;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2527;-1;11549;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2528;-1;11550;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2529;-1;11551;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2530;-1;11552;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2531;-1;11553;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2532;-1;11554;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2533;-1;11555;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2534;-1;11556;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2535;-1;11557;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2536;-1;11558;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2537;-1;11559;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2538;-1;11560;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2539;-1;11561;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2540;-1;11562;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2541;-1;11563;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2542;-1;11564;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2543;-1;11565;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2544;-1;11566;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2545;-1;11567;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2546;-1;11582;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2547;-1;11583;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2548;-1;11584;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2549;-1;11585;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2550;-1;11586;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2551;-1;11587;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2552;-1;11588;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2553;-1;11589;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2554;-1;11590;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2555;-1;11591;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2556;-1;11592;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2557;-1;11593;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2558;-1;11594;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2559;-1;11595;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2560;-1;11596;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2561;-1;11597;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2562;-1;11598;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2563;-1;11599;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2564;-1;11600;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2565;-1;11601;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2566;-1;11602;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2567;-1;11603;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2568;-1;11604;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2569;-1;11605;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2570;-1;11606;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2571;-1;11607;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2572;-1;11608;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2573;-1;11609;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2574;-1;11610;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2575;-1;11611;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2576;-1;11612;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2577;-1;11613;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2578;-1;11614;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2579;-1;11615;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2580;-1;11616;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2581;-1;11617;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2582;-1;11618;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2583;-1;11619;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2584;-1;11620;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2585;-1;11621;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2586;-1;11622;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2587;-1;11623;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2588;-1;11624;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2589;-1;11625;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2590;-1;11626;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2591;-1;11627;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2592;-1;11628;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2593;-1;11629;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2594;-1;11630;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2595;-1;11631;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2596;-1;11632;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2597;-1;11633;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2598;-1;11634;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2599;-1;11635;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2600;-1;11636;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2601;-1;11637;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2602;-1;11638;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2603;-1;11639;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2604;-1;11640;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2605;-1;11641;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2606;-1;11642;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2607;-1;11643;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2608;-1;11644;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2609;-1;11645;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2610;-1;11646;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2611;-1;11647;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2612;-1;11648;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2613;-1;11649;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2614;-1;11650;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2615;-1;11651;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2616;-1;11652;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2617;-1;11653;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2618;-1;11654;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2619;-1;11655;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2620;-1;11656;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2621;-1;11657;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2622;-1;11658;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2623;-1;11660;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2624;-1;11661;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2625;-1;11662;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2626;-1;11663;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2627;-1;11664;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2628;-1;11665;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2629;-1;11666;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2630;-1;11668;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2631;-1;11672;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2632;-1;11673;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2633;-1;11674;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2634;-1;11675;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2635;-1;11676;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2636;-1;11677;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2637;-1;11678;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2638;-1;11679;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2639;-1;11680;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2640;-1;11681;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2641;-1;11682;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2642;-1;11683;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2643;-1;11684;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2644;-1;11685;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2645;-1;11686;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2646;-1;11687;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2647;-1;11688;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2648;-1;11690;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2649;-1;11700;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2650;-1;11702;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2651;-1;11704;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2652;-1;11705;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2653;-1;11714;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2654;-1;11743;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2655;-1;11751;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2656;-1;11752;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2657;-1;11753;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2658;-1;11754;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2659;-1;11755;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2660;-1;11756;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2661;-1;11758;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2662;-1;11759;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2663;-1;11760;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2664;-1;11761;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2665;-1;11762;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2666;-1;11764;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2667;-1;11767;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2668;-1;11768;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2669;-1;11769;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2670;-1;11770;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2671;-1;11772;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2672;-1;11773;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2673;-1;11781;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2674;-1;11782;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2675;-1;11783;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2676;-1;11784;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2677;-1;11785;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2678;-1;11786;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2679;-1;11787;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2680;-1;11788;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2681;-1;11790;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2682;-1;11791;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2683;-1;11792;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2684;-1;11793;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2685;-1;11794;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2686;-1;11795;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2687;-1;11796;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2688;-1;11797;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2689;-1;11798;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2690;-1;11799;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2691;-1;11800;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2692;-1;11801;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2693;-1;11802;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2694;-1;11803;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2695;-1;11804;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2696;-1;11805;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2697;-1;11806;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2698;-1;11807;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2699;-1;11808;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2700;-1;11809;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2701;-1;11810;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2702;-1;11811;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2703;-1;11812;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2704;-1;11813;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2705;-1;11815;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2706;-1;11816;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2707;-1;11817;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2708;-1;11818;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2709;-1;11821;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2710;-1;11822;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2711;-1;11823;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2712;-1;11824;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2713;-1;11825;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2714;-1;11826;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2715;-1;11827;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2716;-1;11829;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2717;-1;11830;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2718;-1;11831;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2719;-1;11832;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2720;-1;11833;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2721;-1;11835;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2722;-1;11836;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2723;-1;11837;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2724;-1;11838;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2725;-1;11839;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2726;-1;11840;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2727;-1;11841;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2728;-1;11842;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2729;-1;11843;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2730;-1;11844;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2731;-1;11845;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2732;-1;11846;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2733;-1;11847;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2734;-1;11848;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2735;-1;11849;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2736;-1;11850;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2737;-1;11851;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2738;-1;11852;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2739;-1;11853;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2740;-1;11854;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2741;-1;11855;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2742;-1;11856;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2743;-1;11857;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2744;-1;11858;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2745;-1;11859;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2746;-1;11860;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2747;-1;11861;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2748;-1;11862;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2749;-1;11863;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2750;-1;11864;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2751;-1;11865;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2752;-1;11866;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2753;-1;11867;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2754;-1;11868;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2755;-1;11869;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2756;-1;11870;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2757;-1;11871;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2758;-1;11872;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2759;-1;11873;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2760;-1;11874;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2761;-1;11875;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2762;-1;11876;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2763;-1;11877;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2764;-1;11878;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2765;-1;11879;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2766;-1;11880;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2767;-1;11881;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2768;-1;11882;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2769;-1;11883;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2770;-1;11900;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2771;-1;11901;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2772;-1;11913;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2773;-1;11914;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2774;-1;11915;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2775;-1;11916;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2776;-1;11919;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
2777;-1;11920;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
